repo_full,org,repo,month,openrank
dotnet/efcore,dotnet,efcore,2021-12,205.52
dotnet/efcore,dotnet,efcore,2022-01,210.24
dotnet/efcore,dotnet,efcore,2022-02,201.3
dotnet/efcore,dotnet,efcore,2022-03,213.27
dotnet/efcore,dotnet,efcore,2022-04,178.66
dotnet/efcore,dotnet,efcore,2022-05,190.92
dotnet/efcore,dotnet,efcore,2022-06,195.26
dotnet/efcore,dotnet,efcore,2022-07,199.08
dotnet/efcore,dotnet,efcore,2022-08,223.88
dotnet/efcore,dotnet,efcore,2022-09,216.96
dotnet/efcore,dotnet,efcore,2022-10,203.6
dotnet/efcore,dotnet,efcore,2022-11,214.46
dotnet/efcore,dotnet,efcore,2022-12,211.5
dotnet/efcore,dotnet,efcore,2023-01,208.25
dotnet/efcore,dotnet,efcore,2023-02,184.6
dotnet/efcore,dotnet,efcore,2023-03,183.46
dotnet/maui,dotnet,maui,2020-05,64.14
dotnet/maui,dotnet,maui,2020-06,55.91
dotnet/maui,dotnet,maui,2020-07,30.47
dotnet/maui,dotnet,maui,2020-08,16.45
dotnet/maui,dotnet,maui,2020-09,16.51
dotnet/maui,dotnet,maui,2020-10,10.15
dotnet/maui,dotnet,maui,2020-11,6.77
dotnet/maui,dotnet,maui,2020-12,10.39
dotnet/maui,dotnet,maui,2021-01,8.75
dotnet/maui,dotnet,maui,2021-02,14.64
dotnet/maui,dotnet,maui,2021-03,113.62
dotnet/maui,dotnet,maui,2021-04,169.57
dotnet/maui,dotnet,maui,2021-05,187.24
dotnet/maui,dotnet,maui,2021-06,201.83
dotnet/maui,dotnet,maui,2021-07,197.9
dotnet/maui,dotnet,maui,2021-08,214.61
dotnet/maui,dotnet,maui,2021-09,228.44
dotnet/maui,dotnet,maui,2021-10,192.42
dotnet/maui,dotnet,maui,2021-11,227.84
dotnet/maui,dotnet,maui,2021-12,224.34
dotnet/maui,dotnet,maui,2022-01,244.51
dotnet/maui,dotnet,maui,2022-02,302.84
dotnet/maui,dotnet,maui,2022-03,372.98
dotnet/maui,dotnet,maui,2022-04,423.96
dotnet/maui,dotnet,maui,2022-05,425.12
dotnet/maui,dotnet,maui,2022-06,436.27
dotnet/maui,dotnet,maui,2022-07,407.94
dotnet/maui,dotnet,maui,2022-08,423.63
dotnet/maui,dotnet,maui,2022-09,436.04
dotnet/maui,dotnet,maui,2022-10,429.37
dotnet/maui,dotnet,maui,2022-11,449.35
dotnet/maui,dotnet,maui,2022-12,467.72
dotnet/maui,dotnet,maui,2023-01,471.08
dotnet/maui,dotnet,maui,2023-02,496.92
dotnet/maui,dotnet,maui,2023-03,504.94
dotnet/roslyn,dotnet,roslyn,2015-01,70.93
dotnet/roslyn,dotnet,roslyn,2015-02,114.28
dotnet/roslyn,dotnet,roslyn,2015-03,146.05
dotnet/roslyn,dotnet,roslyn,2015-04,191.48
dotnet/roslyn,dotnet,roslyn,2015-05,224.07
dotnet/roslyn,dotnet,roslyn,2015-06,240.05
dotnet/roslyn,dotnet,roslyn,2015-07,249.7
dotnet/roslyn,dotnet,roslyn,2015-08,272.81
dotnet/roslyn,dotnet,roslyn,2015-09,304.2
dotnet/roslyn,dotnet,roslyn,2015-10,329.2
dotnet/roslyn,dotnet,roslyn,2015-11,324.32
dotnet/roslyn,dotnet,roslyn,2015-12,335.66
dotnet/roslyn,dotnet,roslyn,2016-01,352.41
dotnet/roslyn,dotnet,roslyn,2016-02,365.46
dotnet/roslyn,dotnet,roslyn,2016-03,387.25
dotnet/roslyn,dotnet,roslyn,2016-04,407.19
dotnet/roslyn,dotnet,roslyn,2016-05,409.87
dotnet/roslyn,dotnet,roslyn,2016-06,409.49
dotnet/roslyn,dotnet,roslyn,2016-07,401.47
dotnet/roslyn,dotnet,roslyn,2016-08,446.43
dotnet/roslyn,dotnet,roslyn,2016-09,458.67
dotnet/roslyn,dotnet,roslyn,2016-10,454.14
dotnet/roslyn,dotnet,roslyn,2016-11,449.26
dotnet/roslyn,dotnet,roslyn,2016-12,441.86
dotnet/roslyn,dotnet,roslyn,2017-01,435.69
dotnet/roslyn,dotnet,roslyn,2017-02,418.64
dotnet/roslyn,dotnet,roslyn,2017-03,426.27
dotnet/roslyn,dotnet,roslyn,2017-04,435.79
dotnet/roslyn,dotnet,roslyn,2017-05,455.2
dotnet/roslyn,dotnet,roslyn,2017-06,468.43
dotnet/roslyn,dotnet,roslyn,2017-07,454.52
dotnet/roslyn,dotnet,roslyn,2017-08,479.62
dotnet/roslyn,dotnet,roslyn,2017-09,491.37
dotnet/roslyn,dotnet,roslyn,2017-10,456.0
dotnet/roslyn,dotnet,roslyn,2017-11,438.89
dotnet/roslyn,dotnet,roslyn,2017-12,436.25
dotnet/roslyn,dotnet,roslyn,2018-01,440.33
dotnet/roslyn,dotnet,roslyn,2018-02,466.28
dotnet/roslyn,dotnet,roslyn,2018-03,506.98
dotnet/roslyn,dotnet,roslyn,2018-04,521.64
dotnet/roslyn,dotnet,roslyn,2018-05,542.1
dotnet/roslyn,dotnet,roslyn,2018-06,561.92
dotnet/roslyn,dotnet,roslyn,2018-07,520.84
dotnet/roslyn,dotnet,roslyn,2018-08,539.39
dotnet/roslyn,dotnet,roslyn,2018-09,519.89
dotnet/roslyn,dotnet,roslyn,2018-10,538.78
dotnet/roslyn,dotnet,roslyn,2018-11,559.53
dotnet/roslyn,dotnet,roslyn,2018-12,578.23
dotnet/roslyn,dotnet,roslyn,2019-01,552.35
dotnet/roslyn,dotnet,roslyn,2019-02,527.52
dotnet/roslyn,dotnet,roslyn,2019-03,550.97
dotnet/roslyn,dotnet,roslyn,2019-04,538.24
dotnet/roslyn,dotnet,roslyn,2019-05,538.92
dotnet/roslyn,dotnet,roslyn,2019-06,537.98
dotnet/roslyn,dotnet,roslyn,2019-07,532.49
dotnet/roslyn,dotnet,roslyn,2019-08,563.93
dotnet/roslyn,dotnet,roslyn,2019-09,523.5
dotnet/roslyn,dotnet,roslyn,2019-10,501.18
dotnet/roslyn,dotnet,roslyn,2019-11,469.8
dotnet/roslyn,dotnet,roslyn,2019-12,520.05
dotnet/roslyn,dotnet,roslyn,2020-01,513.01
dotnet/roslyn,dotnet,roslyn,2020-02,538.89
dotnet/roslyn,dotnet,roslyn,2020-03,594.11
dotnet/roslyn,dotnet,roslyn,2020-04,598.84
dotnet/roslyn,dotnet,roslyn,2020-05,612.2
dotnet/roslyn,dotnet,roslyn,2020-06,630.81
dotnet/roslyn,dotnet,roslyn,2020-07,634.62
dotnet/roslyn,dotnet,roslyn,2020-08,660.84
dotnet/roslyn,dotnet,roslyn,2020-09,685.37
dotnet/roslyn,dotnet,roslyn,2020-10,687.75
dotnet/roslyn,dotnet,roslyn,2020-11,660.46
dotnet/roslyn,dotnet,roslyn,2020-12,630.57
dotnet/roslyn,dotnet,roslyn,2021-01,642.08
dotnet/roslyn,dotnet,roslyn,2021-02,596.37
dotnet/roslyn,dotnet,roslyn,2021-03,628.61
dotnet/roslyn,dotnet,roslyn,2021-04,660.69
dotnet/roslyn,dotnet,roslyn,2021-05,656.51
dotnet/roslyn,dotnet,roslyn,2021-06,652.9
dotnet/roslyn,dotnet,roslyn,2021-07,610.21
dotnet/roslyn,dotnet,roslyn,2021-08,576.7
dotnet/roslyn,dotnet,roslyn,2021-09,560.34
dotnet/roslyn,dotnet,roslyn,2021-10,482.28
dotnet/roslyn,dotnet,roslyn,2021-11,543.85
dotnet/roslyn,dotnet,roslyn,2021-12,569.1
dotnet/roslyn,dotnet,roslyn,2022-01,578.94
dotnet/roslyn,dotnet,roslyn,2022-02,582.75
dotnet/roslyn,dotnet,roslyn,2022-03,568.68
dotnet/roslyn,dotnet,roslyn,2022-04,563.33
dotnet/roslyn,dotnet,roslyn,2022-05,562.93
dotnet/roslyn,dotnet,roslyn,2022-06,583.25
dotnet/roslyn,dotnet,roslyn,2022-07,570.83
dotnet/roslyn,dotnet,roslyn,2022-08,549.29
dotnet/roslyn,dotnet,roslyn,2022-09,521.34
dotnet/roslyn,dotnet,roslyn,2022-10,511.26
dotnet/roslyn,dotnet,roslyn,2022-11,499.46
dotnet/roslyn,dotnet,roslyn,2022-12,502.77
dotnet/roslyn,dotnet,roslyn,2023-01,466.62
dotnet/roslyn,dotnet,roslyn,2023-02,460.5
dotnet/roslyn,dotnet,roslyn,2023-03,449.74
dotnet/runtime,dotnet,runtime,2019-11,104.82
dotnet/runtime,dotnet,runtime,2019-12,638.64
dotnet/runtime,dotnet,runtime,2020-01,903.72
dotnet/runtime,dotnet,runtime,2020-02,1132.66
dotnet/runtime,dotnet,runtime,2020-03,1147.57
dotnet/runtime,dotnet,runtime,2020-04,1134.7
dotnet/runtime,dotnet,runtime,2020-05,1188.42
dotnet/runtime,dotnet,runtime,2020-06,1293.69
dotnet/runtime,dotnet,runtime,2020-07,1362.72
dotnet/runtime,dotnet,runtime,2020-08,1348.81
dotnet/runtime,dotnet,runtime,2020-09,1241.48
dotnet/runtime,dotnet,runtime,2020-10,1132.28
dotnet/runtime,dotnet,runtime,2020-11,1196.2
dotnet/runtime,dotnet,runtime,2020-12,1195.58
dotnet/runtime,dotnet,runtime,2021-01,1239.26
dotnet/runtime,dotnet,runtime,2021-02,1214.81
dotnet/runtime,dotnet,runtime,2021-03,1236.23
dotnet/runtime,dotnet,runtime,2021-04,1294.11
dotnet/runtime,dotnet,runtime,2021-05,1307.74
dotnet/runtime,dotnet,runtime,2021-06,1355.44
dotnet/runtime,dotnet,runtime,2021-07,1387.12
dotnet/runtime,dotnet,runtime,2021-08,1385.28
dotnet/runtime,dotnet,runtime,2021-09,1272.52
dotnet/runtime,dotnet,runtime,2021-10,1103.95
dotnet/runtime,dotnet,runtime,2021-11,1132.9
dotnet/runtime,dotnet,runtime,2021-12,1134.32
dotnet/runtime,dotnet,runtime,2022-01,1203.26
dotnet/runtime,dotnet,runtime,2022-02,1226.45
dotnet/runtime,dotnet,runtime,2022-03,1230.15
dotnet/runtime,dotnet,runtime,2022-04,1255.61
dotnet/runtime,dotnet,runtime,2022-05,1247.64
dotnet/runtime,dotnet,runtime,2022-06,1287.89
dotnet/runtime,dotnet,runtime,2022-07,1342.13
dotnet/runtime,dotnet,runtime,2022-08,1330.87
dotnet/runtime,dotnet,runtime,2022-09,1309.31
dotnet/runtime,dotnet,runtime,2022-10,1205.93
dotnet/runtime,dotnet,runtime,2022-11,1172.95
dotnet/runtime,dotnet,runtime,2022-12,1111.89
dotnet/runtime,dotnet,runtime,2023-01,1137.02
dotnet/runtime,dotnet,runtime,2023-02,1143.8
dotnet/runtime,dotnet,runtime,2023-03,1173.57
education/GitHubGraduation-2022,education,GitHubGraduation-2022,2022-05,2105.02
education/GitHubGraduation-2022,education,GitHubGraduation-2022,2022-06,949.62
education/GitHubGraduation-2022,education,GitHubGraduation-2022,2022-07,404.88
education/GitHubGraduation-2022,education,GitHubGraduation-2022,2022-08,191.69
education/GitHubGraduation-2022,education,GitHubGraduation-2022,2022-09,106.6
education/GitHubGraduation-2022,education,GitHubGraduation-2022,2022-10,57.84
education/GitHubGraduation-2022,education,GitHubGraduation-2022,2022-11,29.12
education/GitHubGraduation-2022,education,GitHubGraduation-2022,2022-12,14.47
education/GitHubGraduation-2022,education,GitHubGraduation-2022,2023-01,14.34
education/GitHubGraduation-2022,education,GitHubGraduation-2022,2023-02,5.8
education/GitHubGraduation-2022,education,GitHubGraduation-2022,2023-03,4.44
elastic/elasticsearch,elastic,elasticsearch,2015-01,121.01
elastic/elasticsearch,elastic,elasticsearch,2015-02,175.34
elastic/elasticsearch,elastic,elasticsearch,2015-03,253.89
elastic/elasticsearch,elastic,elasticsearch,2015-04,327.06
elastic/elasticsearch,elastic,elasticsearch,2015-05,362.27
elastic/elasticsearch,elastic,elasticsearch,2015-06,407.39
elastic/elasticsearch,elastic,elasticsearch,2015-07,444.39
elastic/elasticsearch,elastic,elasticsearch,2015-08,477.52
elastic/elasticsearch,elastic,elasticsearch,2015-09,506.89
elastic/elasticsearch,elastic,elasticsearch,2015-10,516.04
elastic/elasticsearch,elastic,elasticsearch,2015-11,551.63
elastic/elasticsearch,elastic,elasticsearch,2015-12,570.66
elastic/elasticsearch,elastic,elasticsearch,2016-01,591.32
elastic/elasticsearch,elastic,elasticsearch,2016-02,598.2
elastic/elasticsearch,elastic,elasticsearch,2016-03,604.42
elastic/elasticsearch,elastic,elasticsearch,2016-04,614.59
elastic/elasticsearch,elastic,elasticsearch,2016-05,605.21
elastic/elasticsearch,elastic,elasticsearch,2016-06,628.99
elastic/elasticsearch,elastic,elasticsearch,2016-07,610.18
elastic/elasticsearch,elastic,elasticsearch,2016-08,618.03
elastic/elasticsearch,elastic,elasticsearch,2016-09,594.66
elastic/elasticsearch,elastic,elasticsearch,2016-10,583.17
elastic/elasticsearch,elastic,elasticsearch,2016-11,617.5
elastic/elasticsearch,elastic,elasticsearch,2016-12,606.5
elastic/elasticsearch,elastic,elasticsearch,2017-01,594.39
elastic/elasticsearch,elastic,elasticsearch,2017-02,575.46
elastic/elasticsearch,elastic,elasticsearch,2017-03,586.08
elastic/elasticsearch,elastic,elasticsearch,2017-04,566.39
elastic/elasticsearch,elastic,elasticsearch,2017-05,586.39
elastic/elasticsearch,elastic,elasticsearch,2017-06,573.92
elastic/elasticsearch,elastic,elasticsearch,2017-07,559.26
elastic/elasticsearch,elastic,elasticsearch,2017-08,555.39
elastic/elasticsearch,elastic,elasticsearch,2017-09,522.83
elastic/elasticsearch,elastic,elasticsearch,2017-10,514.81
elastic/elasticsearch,elastic,elasticsearch,2017-11,489.8
elastic/elasticsearch,elastic,elasticsearch,2017-12,484.56
elastic/elasticsearch,elastic,elasticsearch,2018-01,484.21
elastic/elasticsearch,elastic,elasticsearch,2018-02,470.93
elastic/elasticsearch,elastic,elasticsearch,2018-03,496.5
elastic/elasticsearch,elastic,elasticsearch,2018-04,481.28
elastic/elasticsearch,elastic,elasticsearch,2018-05,504.48
elastic/elasticsearch,elastic,elasticsearch,2018-06,547.08
elastic/elasticsearch,elastic,elasticsearch,2018-07,574.93
elastic/elasticsearch,elastic,elasticsearch,2018-08,577.0
elastic/elasticsearch,elastic,elasticsearch,2018-09,587.47
elastic/elasticsearch,elastic,elasticsearch,2018-10,600.36
elastic/elasticsearch,elastic,elasticsearch,2018-11,589.12
elastic/elasticsearch,elastic,elasticsearch,2018-12,590.35
elastic/elasticsearch,elastic,elasticsearch,2019-01,585.22
elastic/elasticsearch,elastic,elasticsearch,2019-02,562.39
elastic/elasticsearch,elastic,elasticsearch,2019-03,569.99
elastic/elasticsearch,elastic,elasticsearch,2019-04,559.7
elastic/elasticsearch,elastic,elasticsearch,2019-05,563.38
elastic/elasticsearch,elastic,elasticsearch,2019-06,538.09
elastic/elasticsearch,elastic,elasticsearch,2019-07,557.44
elastic/elasticsearch,elastic,elasticsearch,2019-08,570.28
elastic/elasticsearch,elastic,elasticsearch,2019-09,552.62
elastic/elasticsearch,elastic,elasticsearch,2019-10,545.4
elastic/elasticsearch,elastic,elasticsearch,2019-11,550.26
elastic/elasticsearch,elastic,elasticsearch,2019-12,519.46
elastic/elasticsearch,elastic,elasticsearch,2020-01,568.81
elastic/elasticsearch,elastic,elasticsearch,2020-02,567.34
elastic/elasticsearch,elastic,elasticsearch,2020-03,588.97
elastic/elasticsearch,elastic,elasticsearch,2020-04,591.18
elastic/elasticsearch,elastic,elasticsearch,2020-05,577.47
elastic/elasticsearch,elastic,elasticsearch,2020-06,564.52
elastic/elasticsearch,elastic,elasticsearch,2020-07,570.75
elastic/elasticsearch,elastic,elasticsearch,2020-08,551.03
elastic/elasticsearch,elastic,elasticsearch,2020-09,561.4
elastic/elasticsearch,elastic,elasticsearch,2020-10,558.52
elastic/elasticsearch,elastic,elasticsearch,2020-11,560.21
elastic/elasticsearch,elastic,elasticsearch,2020-12,567.64
elastic/elasticsearch,elastic,elasticsearch,2021-01,558.09
elastic/elasticsearch,elastic,elasticsearch,2021-02,540.8
elastic/elasticsearch,elastic,elasticsearch,2021-03,536.46
elastic/elasticsearch,elastic,elasticsearch,2021-04,539.69
elastic/elasticsearch,elastic,elasticsearch,2021-05,516.65
elastic/elasticsearch,elastic,elasticsearch,2021-06,517.13
elastic/elasticsearch,elastic,elasticsearch,2021-07,512.8
elastic/elasticsearch,elastic,elasticsearch,2021-08,490.74
elastic/elasticsearch,elastic,elasticsearch,2021-09,485.03
elastic/elasticsearch,elastic,elasticsearch,2021-10,445.08
elastic/elasticsearch,elastic,elasticsearch,2021-11,430.49
elastic/elasticsearch,elastic,elasticsearch,2021-12,444.14
elastic/elasticsearch,elastic,elasticsearch,2022-01,454.77
elastic/elasticsearch,elastic,elasticsearch,2022-02,442.77
elastic/elasticsearch,elastic,elasticsearch,2022-03,448.1
elastic/elasticsearch,elastic,elasticsearch,2022-04,422.74
elastic/elasticsearch,elastic,elasticsearch,2022-05,424.82
elastic/elasticsearch,elastic,elasticsearch,2022-06,421.54
elastic/elasticsearch,elastic,elasticsearch,2022-07,409.44
elastic/elasticsearch,elastic,elasticsearch,2022-08,409.71
elastic/elasticsearch,elastic,elasticsearch,2022-09,407.25
elastic/elasticsearch,elastic,elasticsearch,2022-10,408.31
elastic/elasticsearch,elastic,elasticsearch,2022-11,404.9
elastic/elasticsearch,elastic,elasticsearch,2022-12,387.09
elastic/elasticsearch,elastic,elasticsearch,2023-01,379.99
elastic/elasticsearch,elastic,elasticsearch,2023-02,389.81
elastic/elasticsearch,elastic,elasticsearch,2023-03,383.38
elastic/kibana,elastic,kibana,2015-01,83.84
elastic/kibana,elastic,kibana,2015-02,146.83
elastic/kibana,elastic,kibana,2015-03,219.52
elastic/kibana,elastic,kibana,2015-04,250.16
elastic/kibana,elastic,kibana,2015-05,272.68
elastic/kibana,elastic,kibana,2015-06,292.42
elastic/kibana,elastic,kibana,2015-07,288.08
elastic/kibana,elastic,kibana,2015-08,306.61
elastic/kibana,elastic,kibana,2015-09,311.11
elastic/kibana,elastic,kibana,2015-10,320.62
elastic/kibana,elastic,kibana,2015-11,332.79
elastic/kibana,elastic,kibana,2015-12,332.09
elastic/kibana,elastic,kibana,2016-01,326.38
elastic/kibana,elastic,kibana,2016-02,350.83
elastic/kibana,elastic,kibana,2016-03,359.69
elastic/kibana,elastic,kibana,2016-04,370.74
elastic/kibana,elastic,kibana,2016-05,344.96
elastic/kibana,elastic,kibana,2016-06,354.67
elastic/kibana,elastic,kibana,2016-07,367.88
elastic/kibana,elastic,kibana,2016-08,358.34
elastic/kibana,elastic,kibana,2016-09,368.88
elastic/kibana,elastic,kibana,2016-10,367.7
elastic/kibana,elastic,kibana,2016-11,380.92
elastic/kibana,elastic,kibana,2016-12,374.64
elastic/kibana,elastic,kibana,2017-01,392.64
elastic/kibana,elastic,kibana,2017-02,410.11
elastic/kibana,elastic,kibana,2017-03,419.76
elastic/kibana,elastic,kibana,2017-04,394.17
elastic/kibana,elastic,kibana,2017-05,424.08
elastic/kibana,elastic,kibana,2017-06,426.0
elastic/kibana,elastic,kibana,2017-07,454.27
elastic/kibana,elastic,kibana,2017-08,448.81
elastic/kibana,elastic,kibana,2017-09,450.82
elastic/kibana,elastic,kibana,2017-10,453.19
elastic/kibana,elastic,kibana,2017-11,448.48
elastic/kibana,elastic,kibana,2017-12,407.9
elastic/kibana,elastic,kibana,2018-01,412.05
elastic/kibana,elastic,kibana,2018-02,410.13
elastic/kibana,elastic,kibana,2018-03,415.18
elastic/kibana,elastic,kibana,2018-04,402.86
elastic/kibana,elastic,kibana,2018-05,436.03
elastic/kibana,elastic,kibana,2018-06,436.22
elastic/kibana,elastic,kibana,2018-07,474.73
elastic/kibana,elastic,kibana,2018-08,491.0
elastic/kibana,elastic,kibana,2018-09,497.7
elastic/kibana,elastic,kibana,2018-10,545.82
elastic/kibana,elastic,kibana,2018-11,572.09
elastic/kibana,elastic,kibana,2018-12,571.06
elastic/kibana,elastic,kibana,2019-01,601.94
elastic/kibana,elastic,kibana,2019-02,645.64
elastic/kibana,elastic,kibana,2019-03,668.31
elastic/kibana,elastic,kibana,2019-04,698.7
elastic/kibana,elastic,kibana,2019-05,740.6
elastic/kibana,elastic,kibana,2019-06,755.37
elastic/kibana,elastic,kibana,2019-07,802.32
elastic/kibana,elastic,kibana,2019-08,812.04
elastic/kibana,elastic,kibana,2019-09,819.27
elastic/kibana,elastic,kibana,2019-10,860.94
elastic/kibana,elastic,kibana,2019-11,870.36
elastic/kibana,elastic,kibana,2019-12,879.98
elastic/kibana,elastic,kibana,2020-01,860.99
elastic/kibana,elastic,kibana,2020-02,870.66
elastic/kibana,elastic,kibana,2020-03,885.18
elastic/kibana,elastic,kibana,2020-04,887.44
elastic/kibana,elastic,kibana,2020-05,892.97
elastic/kibana,elastic,kibana,2020-06,938.48
elastic/kibana,elastic,kibana,2020-07,971.47
elastic/kibana,elastic,kibana,2020-08,983.38
elastic/kibana,elastic,kibana,2020-09,1033.38
elastic/kibana,elastic,kibana,2020-10,1024.64
elastic/kibana,elastic,kibana,2020-11,1009.03
elastic/kibana,elastic,kibana,2020-12,1009.51
elastic/kibana,elastic,kibana,2021-01,1004.11
elastic/kibana,elastic,kibana,2021-02,1008.65
elastic/kibana,elastic,kibana,2021-03,1002.0
elastic/kibana,elastic,kibana,2021-04,1003.76
elastic/kibana,elastic,kibana,2021-05,986.0
elastic/kibana,elastic,kibana,2021-06,1007.53
elastic/kibana,elastic,kibana,2021-07,997.25
elastic/kibana,elastic,kibana,2021-08,974.39
elastic/kibana,elastic,kibana,2021-09,965.19
elastic/kibana,elastic,kibana,2021-10,926.6
elastic/kibana,elastic,kibana,2021-11,941.71
elastic/kibana,elastic,kibana,2021-12,914.65
elastic/kibana,elastic,kibana,2022-01,902.36
elastic/kibana,elastic,kibana,2022-02,887.82
elastic/kibana,elastic,kibana,2022-03,908.5
elastic/kibana,elastic,kibana,2022-04,871.77
elastic/kibana,elastic,kibana,2022-05,867.23
elastic/kibana,elastic,kibana,2022-06,862.12
elastic/kibana,elastic,kibana,2022-07,850.36
elastic/kibana,elastic,kibana,2022-08,857.17
elastic/kibana,elastic,kibana,2022-09,878.57
elastic/kibana,elastic,kibana,2022-10,854.88
elastic/kibana,elastic,kibana,2022-11,871.5
elastic/kibana,elastic,kibana,2022-12,850.27
elastic/kibana,elastic,kibana,2023-01,835.95
elastic/kibana,elastic,kibana,2023-02,841.2
elastic/kibana,elastic,kibana,2023-03,825.23
electron/electron,electron,electron,2015-01,22.36
electron/electron,electron,electron,2015-02,35.82
electron/electron,electron,electron,2015-03,55.74
electron/electron,electron,electron,2015-04,78.47
electron/electron,electron,electron,2015-05,128.19
electron/electron,electron,electron,2015-06,139.76
electron/electron,electron,electron,2015-07,162.48
electron/electron,electron,electron,2015-08,178.31
electron/electron,electron,electron,2015-09,201.42
electron/electron,electron,electron,2015-10,220.31
electron/electron,electron,electron,2015-11,210.43
electron/electron,electron,electron,2015-12,217.81
electron/electron,electron,electron,2016-01,224.7
electron/electron,electron,electron,2016-02,237.4
electron/electron,electron,electron,2016-03,241.71
electron/electron,electron,electron,2016-04,240.72
electron/electron,electron,electron,2016-05,247.72
electron/electron,electron,electron,2016-06,285.4
electron/electron,electron,electron,2016-07,260.92
electron/electron,electron,electron,2016-08,258.52
electron/electron,electron,electron,2016-09,281.8
electron/electron,electron,electron,2016-10,285.8
electron/electron,electron,electron,2016-11,276.32
electron/electron,electron,electron,2016-12,220.46
electron/electron,electron,electron,2017-01,207.42
electron/electron,electron,electron,2017-02,231.43
electron/electron,electron,electron,2017-03,236.55
electron/electron,electron,electron,2017-04,233.82
electron/electron,electron,electron,2017-05,237.06
electron/electron,electron,electron,2017-06,235.37
electron/electron,electron,electron,2017-07,234.49
electron/electron,electron,electron,2017-08,229.75
electron/electron,electron,electron,2017-09,229.47
electron/electron,electron,electron,2017-10,248.19
electron/electron,electron,electron,2017-11,267.03
electron/electron,electron,electron,2017-12,269.21
electron/electron,electron,electron,2018-01,252.74
electron/electron,electron,electron,2018-02,281.26
electron/electron,electron,electron,2018-03,260.04
electron/electron,electron,electron,2018-04,238.52
electron/electron,electron,electron,2018-05,284.39
electron/electron,electron,electron,2018-06,303.49
electron/electron,electron,electron,2018-07,299.21
electron/electron,electron,electron,2018-08,314.35
electron/electron,electron,electron,2018-09,356.02
electron/electron,electron,electron,2018-10,388.52
electron/electron,electron,electron,2018-11,386.98
electron/electron,electron,electron,2018-12,358.1
electron/electron,electron,electron,2019-01,373.73
electron/electron,electron,electron,2019-02,366.93
electron/electron,electron,electron,2019-03,360.54
