repo_full,org,repo,month,change_requests,change_request_response_time,change_request_resolution_duration
laravel/framework,laravel,framework,2022-02,278.0,,
laravel/framework,laravel,framework,2022-03,279.0,,
laravel/framework,laravel,framework,2022-04,237.0,,
laravel/framework,laravel,framework,2022-05,222.0,,
laravel/framework,laravel,framework,2022-06,207.0,,
laravel/framework,laravel,framework,2022-07,254.0,,
laravel/framework,laravel,framework,2022-08,275.0,,
laravel/framework,laravel,framework,2022-09,270.0,,
laravel/framework,laravel,framework,2022-10,217.0,,
laravel/framework,laravel,framework,2022-11,182.0,,
laravel/framework,laravel,framework,2022-12,173.0,,
laravel/framework,laravel,framework,2023-01,276.0,,
laravel/framework,laravel,framework,2023-02,244.0,,
laravel/framework,laravel,framework,2023-03,183.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2017-07,2.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2017-08,8.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2017-09,4.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2017-10,2.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2017-11,3.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2017-12,7.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2018-01,5.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2018-02,32.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2018-03,14.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2018-04,37.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2018-05,15.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2018-06,22.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2018-07,52.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2018-08,57.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2018-09,67.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2018-10,60.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2018-11,48.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2018-12,50.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2019-01,82.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2019-02,104.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2019-03,85.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2019-04,92.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2019-05,123.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2019-06,58.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2019-07,120.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2019-08,84.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2019-09,106.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2019-10,120.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2019-11,111.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2019-12,86.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2020-01,79.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2020-02,126.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2020-03,211.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2020-04,258.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2020-05,286.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2020-06,332.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2020-07,386.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2020-08,321.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2020-09,321.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2020-10,499.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2020-11,291.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2020-12,382.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2021-01,423.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2021-02,494.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2021-03,479.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2021-04,438.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2021-05,320.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2021-06,379.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2021-07,323.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2021-08,411.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2021-09,518.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2021-10,144.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2021-11,468.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2021-12,598.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2022-01,541.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2022-02,550.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2022-03,673.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2022-04,715.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2022-05,602.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2022-06,503.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2022-07,639.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2022-08,538.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2022-09,383.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2022-10,526.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2022-11,456.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2022-12,238.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2023-01,290.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2023-02,160.0,,
leanprover-community/mathlib,leanprover-community,mathlib,2023-03,176.0,,
lensapp/lens,lensapp,lens,2019-08,1.0,,
lensapp/lens,lensapp,lens,2019-10,2.0,,
lensapp/lens,lensapp,lens,2019-11,3.0,,
lensapp/lens,lensapp,lens,2019-12,1.0,,
lensapp/lens,lensapp,lens,2020-03,34.0,,
lensapp/lens,lensapp,lens,2020-04,53.0,,
lensapp/lens,lensapp,lens,2020-05,18.0,,
lensapp/lens,lensapp,lens,2020-06,58.0,,
lensapp/lens,lensapp,lens,2020-07,25.0,,
lensapp/lens,lensapp,lens,2020-08,64.0,,
lensapp/lens,lensapp,lens,2020-09,102.0,,
lensapp/lens,lensapp,lens,2020-10,94.0,,
lensapp/lens,lensapp,lens,2020-11,219.0,,
lensapp/lens,lensapp,lens,2020-12,167.0,,
lensapp/lens,lensapp,lens,2021-01,81.0,,
lensapp/lens,lensapp,lens,2021-02,104.0,,
lensapp/lens,lensapp,lens,2021-03,98.0,,
lensapp/lens,lensapp,lens,2021-04,135.0,,
lensapp/lens,lensapp,lens,2021-05,147.0,,
lensapp/lens,lensapp,lens,2021-06,190.0,,
lensapp/lens,lensapp,lens,2021-07,172.0,,
lensapp/lens,lensapp,lens,2021-08,86.0,,
lensapp/lens,lensapp,lens,2021-09,97.0,,
lensapp/lens,lensapp,lens,2021-10,38.0,,
lensapp/lens,lensapp,lens,2021-11,165.0,,
lensapp/lens,lensapp,lens,2021-12,83.0,,
lensapp/lens,lensapp,lens,2022-01,67.0,,
lensapp/lens,lensapp,lens,2022-02,67.0,,
lensapp/lens,lensapp,lens,2022-03,111.0,,
lensapp/lens,lensapp,lens,2022-04,77.0,,
lensapp/lens,lensapp,lens,2022-05,118.0,,
lensapp/lens,lensapp,lens,2022-06,132.0,,
lensapp/lens,lensapp,lens,2022-07,95.0,,
lensapp/lens,lensapp,lens,2022-08,117.0,,
lensapp/lens,lensapp,lens,2022-09,89.0,,
lensapp/lens,lensapp,lens,2022-10,129.0,,
lensapp/lens,lensapp,lens,2022-11,125.0,,
lensapp/lens,lensapp,lens,2022-12,104.0,,
lensapp/lens,lensapp,lens,2023-01,150.0,,
lensapp/lens,lensapp,lens,2023-02,119.0,,
lensapp/lens,lensapp,lens,2023-03,139.0,,
llvm/llvm-project,llvm,llvm-project,2019-01,1.0,,
llvm/llvm-project,llvm,llvm-project,2019-02,4.0,,
llvm/llvm-project,llvm,llvm-project,2019-03,2.0,,
llvm/llvm-project,llvm,llvm-project,2019-04,3.0,,
llvm/llvm-project,llvm,llvm-project,2019-05,3.0,,
llvm/llvm-project,llvm,llvm-project,2019-06,6.0,,
llvm/llvm-project,llvm,llvm-project,2019-07,2.0,,
llvm/llvm-project,llvm,llvm-project,2019-08,2.0,,
llvm/llvm-project,llvm,llvm-project,2019-09,2.0,,
llvm/llvm-project,llvm,llvm-project,2019-10,6.0,,
llvm/llvm-project,llvm,llvm-project,2019-11,5.0,,
llvm/llvm-project,llvm,llvm-project,2019-12,4.0,,
llvm/llvm-project,llvm,llvm-project,2020-01,7.0,,
llvm/llvm-project,llvm,llvm-project,2020-02,12.0,,
llvm/llvm-project,llvm,llvm-project,2020-03,4.0,,
llvm/llvm-project,llvm,llvm-project,2020-04,15.0,,
llvm/llvm-project,llvm,llvm-project,2020-05,10.0,,
llvm/llvm-project,llvm,llvm-project,2020-06,3.0,,
llvm/llvm-project,llvm,llvm-project,2020-07,12.0,,
llvm/llvm-project,llvm,llvm-project,2020-08,3.0,,
llvm/llvm-project,llvm,llvm-project,2020-09,10.0,,
llvm/llvm-project,llvm,llvm-project,2020-10,15.0,,
llvm/llvm-project,llvm,llvm-project,2020-11,10.0,,
llvm/llvm-project,llvm,llvm-project,2020-12,6.0,,
llvm/llvm-project,llvm,llvm-project,2021-01,5.0,,
llvm/llvm-project,llvm,llvm-project,2021-02,3.0,,
llvm/llvm-project,llvm,llvm-project,2021-03,9.0,,
llvm/llvm-project,llvm,llvm-project,2021-04,5.0,,
llvm/llvm-project,llvm,llvm-project,2021-05,7.0,,
llvm/llvm-project,llvm,llvm-project,2021-06,6.0,,
llvm/llvm-project,llvm,llvm-project,2021-07,7.0,,
llvm/llvm-project,llvm,llvm-project,2021-08,8.0,,
llvm/llvm-project,llvm,llvm-project,2021-09,7.0,,
llvm/llvm-project,llvm,llvm-project,2021-10,4.0,,
llvm/llvm-project,llvm,llvm-project,2021-11,11.0,,
llvm/llvm-project,llvm,llvm-project,2021-12,5.0,,
llvm/llvm-project,llvm,llvm-project,2022-01,3.0,,
llvm/llvm-project,llvm,llvm-project,2022-02,4.0,,
llvm/llvm-project,llvm,llvm-project,2022-03,3.0,,
llvm/llvm-project,llvm,llvm-project,2022-05,3.0,,
llvm/llvm-project,llvm,llvm-project,2022-06,6.0,,
llvm/llvm-project,llvm,llvm-project,2022-07,2.0,,
llvm/llvm-project,llvm,llvm-project,2022-08,3.0,,
llvm/llvm-project,llvm,llvm-project,2022-09,3.0,,
llvm/llvm-project,llvm,llvm-project,2022-10,2.0,,
llvm/llvm-project,llvm,llvm-project,2022-11,4.0,,
llvm/llvm-project,llvm,llvm-project,2022-12,2.0,,
llvm/llvm-project,llvm,llvm-project,2023-01,2.0,,
llvm/llvm-project,llvm,llvm-project,2023-02,3.0,,
llvm/llvm-project,llvm,llvm-project,2023-03,3.0,,
logseq/logseq,logseq,logseq,2020-07,1.0,,
logseq/logseq,logseq,logseq,2020-11,37.0,,
logseq/logseq,logseq,logseq,2020-12,81.0,,
logseq/logseq,logseq,logseq,2021-01,46.0,,
logseq/logseq,logseq,logseq,2021-02,34.0,,
logseq/logseq,logseq,logseq,2021-03,49.0,,
logseq/logseq,logseq,logseq,2021-04,29.0,,
logseq/logseq,logseq,logseq,2021-05,51.0,,
logseq/logseq,logseq,logseq,2021-06,120.0,,
logseq/logseq,logseq,logseq,2021-07,50.0,,
logseq/logseq,logseq,logseq,2021-08,51.0,,
logseq/logseq,logseq,logseq,2021-09,44.0,,
logseq/logseq,logseq,logseq,2021-10,5.0,,
logseq/logseq,logseq,logseq,2021-11,102.0,,
logseq/logseq,logseq,logseq,2021-12,138.0,,
logseq/logseq,logseq,logseq,2022-01,116.0,,
logseq/logseq,logseq,logseq,2022-02,74.0,,
logseq/logseq,logseq,logseq,2022-03,118.0,,
logseq/logseq,logseq,logseq,2022-04,96.0,,
logseq/logseq,logseq,logseq,2022-05,90.0,,
logseq/logseq,logseq,logseq,2022-06,79.0,,
logseq/logseq,logseq,logseq,2022-07,100.0,,
logseq/logseq,logseq,logseq,2022-08,86.0,,
logseq/logseq,logseq,logseq,2022-09,110.0,,
logseq/logseq,logseq,logseq,2022-10,73.0,,
logseq/logseq,logseq,logseq,2022-11,162.0,,
logseq/logseq,logseq,logseq,2022-12,149.0,,
logseq/logseq,logseq,logseq,2023-01,102.0,,
logseq/logseq,logseq,logseq,2023-02,80.0,,
logseq/logseq,logseq,logseq,2023-03,75.0,,
macports/macports-ports,macports,macports-ports,2016-10,4.0,,
macports/macports-ports,macports,macports-ports,2016-11,63.0,,
macports/macports-ports,macports,macports-ports,2016-12,62.0,,
macports/macports-ports,macports,macports-ports,2017-01,133.0,,
macports/macports-ports,macports,macports-ports,2017-02,90.0,,
macports/macports-ports,macports,macports-ports,2017-03,47.0,,
macports/macports-ports,macports,macports-ports,2017-04,53.0,,
macports/macports-ports,macports,macports-ports,2017-05,38.0,,
macports/macports-ports,macports,macports-ports,2017-06,47.0,,
macports/macports-ports,macports,macports-ports,2017-07,91.0,,
macports/macports-ports,macports,macports-ports,2017-08,94.0,,
macports/macports-ports,macports,macports-ports,2017-09,121.0,,
macports/macports-ports,macports,macports-ports,2017-10,132.0,,
macports/macports-ports,macports,macports-ports,2017-11,91.0,,
macports/macports-ports,macports,macports-ports,2017-12,110.0,,
macports/macports-ports,macports,macports-ports,2018-01,83.0,,
macports/macports-ports,macports,macports-ports,2018-02,86.0,,
macports/macports-ports,macports,macports-ports,2018-03,153.0,,
macports/macports-ports,macports,macports-ports,2018-04,166.0,,
macports/macports-ports,macports,macports-ports,2018-05,183.0,,
macports/macports-ports,macports,macports-ports,2018-06,189.0,,
macports/macports-ports,macports,macports-ports,2018-07,179.0,,
macports/macports-ports,macports,macports-ports,2018-08,168.0,,
macports/macports-ports,macports,macports-ports,2018-09,158.0,,
macports/macports-ports,macports,macports-ports,2018-10,205.0,,
macports/macports-ports,macports,macports-ports,2018-11,153.0,,
macports/macports-ports,macports,macports-ports,2018-12,182.0,,
macports/macports-ports,macports,macports-ports,2019-01,217.0,,
macports/macports-ports,macports,macports-ports,2019-02,208.0,,
macports/macports-ports,macports,macports-ports,2019-03,217.0,,
macports/macports-ports,macports,macports-ports,2019-04,241.0,,
macports/macports-ports,macports,macports-ports,2019-05,284.0,,
macports/macports-ports,macports,macports-ports,2019-06,207.0,,
macports/macports-ports,macports,macports-ports,2019-07,201.0,,
macports/macports-ports,macports,macports-ports,2019-08,251.0,,
macports/macports-ports,macports,macports-ports,2019-09,216.0,,
macports/macports-ports,macports,macports-ports,2019-10,264.0,,
macports/macports-ports,macports,macports-ports,2019-11,245.0,,
macports/macports-ports,macports,macports-ports,2019-12,166.0,,
macports/macports-ports,macports,macports-ports,2020-01,198.0,,
macports/macports-ports,macports,macports-ports,2020-02,201.0,,
macports/macports-ports,macports,macports-ports,2020-03,271.0,,
macports/macports-ports,macports,macports-ports,2020-04,226.0,,
macports/macports-ports,macports,macports-ports,2020-05,294.0,,
macports/macports-ports,macports,macports-ports,2020-06,309.0,,
macports/macports-ports,macports,macports-ports,2020-07,317.0,,
macports/macports-ports,macports,macports-ports,2020-08,357.0,,
macports/macports-ports,macports,macports-ports,2020-09,300.0,,
macports/macports-ports,macports,macports-ports,2020-10,416.0,,
macports/macports-ports,macports,macports-ports,2020-11,293.0,,
macports/macports-ports,macports,macports-ports,2020-12,279.0,,
macports/macports-ports,macports,macports-ports,2021-01,299.0,,
macports/macports-ports,macports,macports-ports,2021-02,241.0,,
macports/macports-ports,macports,macports-ports,2021-03,398.0,,
macports/macports-ports,macports,macports-ports,2021-04,317.0,,
macports/macports-ports,macports,macports-ports,2021-05,317.0,,
macports/macports-ports,macports,macports-ports,2021-06,291.0,,
macports/macports-ports,macports,macports-ports,2021-07,260.0,,
macports/macports-ports,macports,macports-ports,2021-08,269.0,,
macports/macports-ports,macports,macports-ports,2021-09,369.0,,
macports/macports-ports,macports,macports-ports,2021-10,89.0,,
macports/macports-ports,macports,macports-ports,2021-11,460.0,,
macports/macports-ports,macports,macports-ports,2021-12,328.0,,
macports/macports-ports,macports,macports-ports,2022-01,297.0,,
macports/macports-ports,macports,macports-ports,2022-02,277.0,,
macports/macports-ports,macports,macports-ports,2022-03,254.0,,
macports/macports-ports,macports,macports-ports,2022-04,286.0,,
macports/macports-ports,macports,macports-ports,2022-05,257.0,,
macports/macports-ports,macports,macports-ports,2022-06,218.0,,
macports/macports-ports,macports,macports-ports,2022-07,270.0,,
macports/macports-ports,macports,macports-ports,2022-08,405.0,,
macports/macports-ports,macports,macports-ports,2022-09,296.0,,
macports/macports-ports,macports,macports-ports,2022-10,246.0,,
macports/macports-ports,macports,macports-ports,2022-11,314.0,,
macports/macports-ports,macports,macports-ports,2022-12,268.0,,
macports/macports-ports,macports,macports-ports,2023-01,385.0,,
macports/macports-ports,macports,macports-ports,2023-02,271.0,,
macports/macports-ports,macports,macports-ports,2023-03,275.0,,
magento/magento2,magento,magento2,2015-01,46.0,,
magento/magento2,magento,magento2,2015-02,10.0,,
magento/magento2,magento,magento2,2015-03,14.0,,
magento/magento2,magento,magento2,2015-04,16.0,,
magento/magento2,magento,magento2,2015-05,10.0,,
magento/magento2,magento,magento2,2015-06,22.0,,
magento/magento2,magento,magento2,2015-07,33.0,,
magento/magento2,magento,magento2,2015-08,27.0,,
magento/magento2,magento,magento2,2015-09,26.0,,
magento/magento2,magento,magento2,2015-10,35.0,,
magento/magento2,magento,magento2,2015-11,33.0,,
magento/magento2,magento,magento2,2015-12,35.0,,
magento/magento2,magento,magento2,2016-01,38.0,,
magento/magento2,magento,magento2,2016-02,46.0,,
magento/magento2,magento,magento2,2016-03,51.0,,
magento/magento2,magento,magento2,2016-04,75.0,,
magento/magento2,magento,magento2,2016-05,45.0,,
magento/magento2,magento,magento2,2016-06,66.0,,
magento/magento2,magento,magento2,2016-07,49.0,,
magento/magento2,magento,magento2,2016-08,73.0,,
magento/magento2,magento,magento2,2016-09,46.0,,
magento/magento2,magento,magento2,2016-10,67.0,,
magento/magento2,magento,magento2,2016-11,52.0,,
magento/magento2,magento,magento2,2016-12,47.0,,
magento/magento2,magento,magento2,2017-01,57.0,,
magento/magento2,magento,magento2,2017-02,90.0,,
magento/magento2,magento,magento2,2017-03,97.0,,
magento/magento2,magento,magento2,2017-04,124.0,,
magento/magento2,magento,magento2,2017-05,98.0,,
magento/magento2,magento,magento2,2017-06,77.0,,
magento/magento2,magento,magento2,2017-07,66.0,,
magento/magento2,magento,magento2,2017-08,82.0,,
magento/magento2,magento,magento2,2017-09,166.0,,
magento/magento2,magento,magento2,2017-10,391.0,,
magento/magento2,magento,magento2,2017-11,188.0,,
magento/magento2,magento,magento2,2017-12,151.0,,
magento/magento2,magento,magento2,2018-01,199.0,,
magento/magento2,magento,magento2,2018-02,167.0,,
magento/magento2,magento,magento2,2018-03,280.0,,
magento/magento2,magento,magento2,2018-04,183.0,,
magento/magento2,magento,magento2,2018-05,344.0,,
magento/magento2,magento,magento2,2018-06,516.0,,
magento/magento2,magento,magento2,2018-07,531.0,,
magento/magento2,magento,magento2,2018-08,325.0,,
magento/magento2,magento,magento2,2018-09,172.0,,
magento/magento2,magento,magento2,2018-10,361.0,,
magento/magento2,magento,magento2,2018-11,267.0,,
magento/magento2,magento,magento2,2018-12,224.0,,
magento/magento2,magento,magento2,2019-01,426.0,,
magento/magento2,magento,magento2,2019-02,362.0,,
magento/magento2,magento,magento2,2019-03,255.0,,
magento/magento2,magento,magento2,2019-04,229.0,,
magento/magento2,magento,magento2,2019-05,265.0,,
magento/magento2,magento,magento2,2019-06,197.0,,
magento/magento2,magento,magento2,2019-07,172.0,,
magento/magento2,magento,magento2,2019-08,186.0,,
